pH,Elevation
6.05 ,773.111755
6.12 ,874.982056
6.09 ,655.070984
6.15 ,654.744446
6.17 ,852.403687
6.08 ,881.295166
6.17 ,749.684937
6.10 ,579.964905
6.33 ,431.404266
6.45 ,352.684326
6.52 ,367.818115
6.27 ,444.502045
6.16 ,876.887207
5.94 ,1133.36011
6.17 ,1100.36743
6.35 ,1218.903198
6.38 ,558.949829
7.30 ,524.209839
6.17 ,1400.852417
5.47 ,1636.796875
4.53 ,1492.528564
6.15 ,550.33136
7.11 ,554.234009
5.69 ,651.927673
6.16 ,806.326538
5.76 ,875.386108
5.98 ,1266.984375
4.69 ,1535.178223
6.39 ,1561.426514
6.35 ,665.322266
6.22 ,875.386108
6.09 ,887.638123
6.29 ,1155.578857
6.24 ,1100.233154
6.28 ,1037.17041
6.35 ,757.569885
6.48 ,749.786194
6.30 ,785.433777
6.37 ,916.805237
6.31 ,925.228821
5.81 ,651.927673
6.33 ,431.404266
6.38 ,352.684326
6.43 ,367.818115
6.34 ,444.502045
6.10 ,1133.36011
6.18 ,1100.36743
6.27 ,1218.903198
6.09 ,806.326538
7.12 ,524.209839
5.36 ,1636.796875
4.67 ,1492.528564
6.00 ,1266.984375
6.29 ,1561.426514
6.33 ,665.322266
6.18 ,875.386108
7.11 ,554.234009
6.04 ,887.638123
5.79 ,875.386108
6.36 ,558.949829
6.25 ,550.33136
6.10 ,876.887207
4.96 ,1535.178223
6.10 ,1400.852417
6.20 ,1155.578857
6.12 ,1100.233154
6.20 ,757.569885
6.40 ,749.786194
6.24 ,785.433777
6.27 ,916.805237
6.26 ,925.228821
6.13 ,1037.17041
6.17 ,431.404266
6.22 ,352.684326
6.30 ,367.818115
6.15 ,558.949829
6.67 ,524.209839
4.85 ,1535.178223
6.27 ,1561.426514
6.15 ,665.322266
6.10 ,550.33136
6.68 ,554.234009
6.12 ,875.386108
5.90 ,1266.984375
6.12 ,1155.578857
6.09 ,1100.233154
6.15 ,1037.17041
6.22 ,757.569885
6.34 ,749.786194
6.24 ,785.433777
6.23 ,916.805237
6.22 ,925.228821
6.13 ,444.502045
5.98 ,876.887207
5.92 ,1133.36011
5.98 ,1100.36743
4.83 ,1218.903198
5.99 ,806.326538
5.71 ,875.386108
6.04 ,1400.852417
5.68 ,1636.796875
4.65 ,1492.528564
5.95 ,887.638123
5.64 ,651.927673
5.93 ,1209.671997
5.95 ,876.887207
6.11 ,718.657593
6.13 ,654.744446
6.12 ,852.403687
6.13 ,881.295166
6.09 ,749.684937
6.07 ,874.982056
6.01 ,773.111755
5.98 ,579.964905
6.05 ,655.070984
5.99 ,651.927673
6.62 ,431.404266
6.59 ,352.684326
6.86 ,367.818115
6.66 ,444.502045
6.32 ,876.887207
6.30 ,1133.36011
6.25 ,1100.36743
6.44 ,1218.903198
6.43 ,806.326538
6.03 ,875.386108
6.80 ,558.949829
7.76 ,524.209839
6.13 ,1400.852417
4.64 ,1492.528564
6.21 ,1266.984375
6.78 ,1561.426514
6.58 ,665.322266
6.39 ,875.386108
6.61 ,550.33136
7.75 ,554.234009
6.39 ,887.638123
5.81 ,1636.796875
4.78 ,1535.178223
6.59 ,1155.578857
6.51 ,1100.233154
6.58 ,1037.17041
6.76 ,757.569885
6.90 ,749.786194
6.74 ,785.433777
6.77 ,916.805237
6.61 ,925.228821
5.86 ,651.927673
6.82 ,431.404266
6.83 ,352.684326
6.94 ,367.818115
6.63 ,444.502045
6.37 ,876.887207
6.19 ,1133.36011
6.23 ,1100.36743
6.51 ,1218.903198
6.40 ,806.326538
5.81 ,875.386108
6.80 ,558.949829
7.33 ,524.209839
6.02 ,1400.852417
6.10 ,1636.796875
4.75 ,1492.528564
6.43 ,1266.984375
5.09 ,1535.178223
6.85 ,1561.426514
6.66 ,665.322266
6.55 ,875.386108
6.64 ,550.33136
7.31 ,554.234009
6.34 ,887.638123
6.70 ,1155.578857
6.60 ,1100.233154
6.71 ,1037.17041
6.85 ,757.569885
6.99 ,749.786194
6.85 ,785.433777
6.80 ,916.805237
6.76 ,925.228821
6.02 ,651.927673
6.46 ,876.887207
6.48 ,1100.36743
6.64 ,1218.903198
5.93 ,875.386108
5.72 ,1636.796875
5.04 ,1535.178223
6.79 ,1561.426514
6.54 ,875.386108
6.43 ,887.638123
6.17 ,1133.36011
6.62 ,444.502045
6.30 ,1400.852417
6.50 ,806.326538
6.27 ,1266.984375
6.66 ,665.322266
4.74 ,1492.528564
7.93 ,524.209839
6.58 ,550.33136
7.89 ,554.234009
6.77 ,558.949829
7.01 ,367.818115
6.93 ,352.684326
6.91 ,431.404266
6.73 ,1155.578857
6.67 ,1037.17041
6.84 ,757.569885
6.98 ,749.786194
6.82 ,785.433777
6.82 ,916.805237
6.71 ,925.228821
6.54 ,1100.233154
6.15 ,651.927673
6.79 ,431.404266
6.84 ,352.684326
6.90 ,367.818115
6.52 ,876.887207
6.38 ,1133.36011
6.49 ,1100.36743
6.58 ,1218.903198
6.02 ,875.386108
6.76 ,1155.578857
6.66 ,1100.233154
6.66 ,1037.17041
6.86 ,757.569885
6.97 ,749.786194
6.82 ,785.433777
6.86 ,558.949829
8.10 ,524.209839
6.41 ,1400.852417
6.19 ,1636.796875
4.92 ,1492.528564
6.46 ,1266.984375
5.13 ,1535.178223
6.75 ,1561.426514
6.71 ,665.322266
6.63 ,875.386108
6.84 ,916.805237
6.67 ,550.33136
7.94 ,554.234009
6.49 ,887.638123
6.76 ,925.228821
6.49 ,806.326538
6.64 ,444.502045
6.54 ,431.404266
6.59 ,352.684326
6.66 ,367.818115
6.45 ,444.502045
6.29 ,876.887207
6.35 ,1100.36743
6.48 ,1218.903198
6.28 ,806.326538
6.67 ,558.949829
7.10 ,524.209839
4.65 ,1400.852417
5.20 ,1492.528564
6.10 ,1266.984375
4.91 ,1535.178223
6.65 ,1561.426514
6.52 ,665.322266
6.41 ,875.386108
6.43 ,550.33136
7.06 ,554.234009
6.21 ,887.638123
6.21 ,887.638123
5.76 ,1133.36011
5.83 ,651.927673
5.75 ,875.386108
6.60 ,352.684326
5.59 ,1636.796875
6.52 ,1155.578857
6.42 ,1100.233154
6.46 ,1037.17041
6.80 ,749.786194
6.64 ,785.433777
6.64 ,916.805237
6.60 ,916.805237
6.60 ,925.228821
6.63 ,757.569885
6.63 ,579.964905
6.65 ,654.744446
6.61 ,852.403687
6.66 ,881.295166
6.57 ,773.111755
6.63 ,874.982056
6.59 ,655.070984
6.61 ,718.657593
6.66 ,749.684937
6.44 ,876.887207
6.06 ,651.927673
6.64 ,431.404266
6.68 ,352.684326
6.74 ,367.818115
6.54 ,444.502045
6.39 ,876.887207
6.28 ,1133.36011
6.42 ,1100.36743
5.92 ,875.386108
7.84 ,524.209839
4.84 ,1400.852417
5.36 ,1492.528564
6.30 ,1266.984375
6.59 ,665.322266
6.50 ,550.33136
7.82 ,554.234009
6.25 ,887.638123
6.28 ,887.638123
6.51 ,1218.903198
6.27 ,806.326538
6.41 ,876.887207
5.00 ,1535.178223
6.71 ,352.684326
6.62 ,558.949829
6.53 ,875.386108
6.66 ,1561.426514
6.57 ,1155.578857
6.52 ,1037.17041
6.71 ,757.569885
6.83 ,749.786194
6.70 ,785.433777
6.69 ,916.805237
6.70 ,916.805237
6.58 ,925.228821
6.47 ,1100.233154
6.69 ,431.404266
6.72 ,352.684326
6.75 ,367.818115
6.64 ,558.949829
7.32 ,524.209839
6.30 ,1266.984375
6.70 ,1561.426514
6.46 ,550.33136
6.70 ,352.684326
6.34 ,887.638123
6.43 ,875.386108
6.20 ,806.326538
6.18 ,887.638123
6.22 ,665.322266
5.53 ,651.927673
7.38 ,554.234009
4.92 ,1535.178223
5.39 ,875.386108
5.96 ,1133.36011
4.67 ,1492.528564
6.04 ,1400.852417
6.00 ,1100.36743
6.40 ,1218.903198
6.19 ,876.887207
6.01 ,1636.796875
6.40 ,444.502045
6.61 ,1155.578857
6.49 ,1100.233154
6.48 ,1037.17041
6.64 ,757.569885
6.72 ,749.786194
6.67 ,785.433777
6.65 ,916.805237
6.56 ,925.228821
6.71 ,916.805237
6.41 ,806.326538
6.58 ,665.322266
6.40 ,887.638123
6.69 ,1561.426514
5.37 ,651.927673
6.00 ,875.386108
6.53 ,875.386108
6.38 ,887.638123
6.34 ,1266.984375
5.01 ,1535.178223
6.96 ,352.684326
6.96 ,352.684326
6.84 ,558.949829
7.93 ,524.209839
7.70 ,554.234009
6.55 ,550.33136
6.75 ,431.404266
6.90 ,367.818115
6.56 ,1155.578857
6.14 ,757.569885
6.38 ,749.786194
6.84 ,785.433777
6.77 ,916.805237
6.71 ,916.805237
6.77 ,925.228821
6.63 ,1100.233154
6.81 ,1037.17041
5.53 ,1133.36011
5.55 ,1636.796875
4.22 ,1492.528564
5.92 ,876.887207
5.95 ,1100.36743
6.01 ,444.502045
5.69 ,1400.852417
6.16 ,1218.903198
5.74 ,1209.671997
6.04 ,876.887207
6.36 ,718.657593
6.16 ,655.070984
6.17 ,579.964905
6.38 ,654.744446
6.43 ,852.403687
6.34 ,881.295166
6.40 ,749.684937
6.08 ,773.111755
6.24 ,874.982056
6.67 ,431.404266
6.75 ,352.684326
6.93 ,352.684326
7.00 ,367.818115
6.43 ,806.326538
6.78 ,558.949829
7.65 ,524.209839
5.72 ,1636.796875
6.19 ,1266.984375
6.41 ,1535.178223
6.55 ,665.322266
6.36 ,875.386108
6.19 ,550.33136
7.64 ,554.234009
6.14 ,887.638123
5.89 ,651.927673
5.88 ,875.386108
6.50 ,1100.36743
6.63 ,1218.903198
6.40 ,1400.852417
6.42 ,876.887207
6.15 ,1133.36011
6.60 ,444.502045
4.66 ,1561.426514
4.86 ,1492.528564
6.63 ,1155.578857
6.35 ,1100.233154
6.24 ,1037.17041
6.47 ,757.569885
6.59 ,749.786194
6.65 ,785.433777
6.68 ,916.805237
6.61 ,916.805237
6.67 ,925.228821
5.48 ,651.927673
6.23 ,431.404266
6.24 ,352.684326
6.24 ,352.684326
6.46 ,367.818115
6.10 ,444.502045
5.73 ,1133.36011
6.17 ,1218.903198
6.09 ,1155.578857
6.03 ,1100.233154
6.10 ,1037.17041
6.35 ,757.569885
6.49 ,749.786194
6.34 ,785.433777
6.27 ,558.949829
7.16 ,524.209839
5.96 ,1400.852417
5.98 ,1266.984375
4.56 ,1535.178223
6.33 ,1561.426514
6.11 ,875.386108
6.38 ,916.805237
6.39 ,916.805237
6.11 ,550.33136
7.16 ,554.234009
5.82 ,887.638123
6.23 ,925.228821
5.12 ,1636.796875
5.84 ,1100.36743
5.93 ,876.887207
5.93 ,887.638123
6.14 ,665.322266
5.50 ,875.386108
4.81 ,1492.528564
5.95 ,806.326538
7.18 ,554.234009
6.32 ,785.433777
6.28 ,916.805237
6.33 ,916.805237
6.32 ,757.569885
7.51 ,558.949829
6.52 ,749.786194
6.18 ,925.228821
5.87 ,887.638123
5.94 ,887.638123
6.07 ,875.386108
6.19 ,665.322266
5.90 ,550.33136
6.28 ,444.502045
6.06 ,1037.17041
6.55 ,367.818115
6.04 ,1100.36743
6.43 ,1561.426514
6.14 ,524.209839
5.96 ,1100.233154
6.03 ,876.887207
6.15 ,1155.578857
5.90 ,1133.36011
5.50 ,1636.796875
6.28 ,1218.903198
5.46 ,875.386108
5.39 ,651.927673
4.47 ,1492.528564
6.07 ,1400.852417
6.29 ,1535.178223
6.23 ,806.326538
5.91 ,1266.984375
6.30 ,431.404266
6.29 ,352.684326
6.29 ,352.684326
6.00 ,1209.671997
6.23 ,1561.426514
6.05 ,665.322266
6.06 ,655.070984
6.12 ,579.964905
6.24 ,654.744446
6.10 ,852.403687
6.26 ,881.295166
6.25 ,749.684937
5.99 ,773.111755
6.12 ,874.982056
6.04 ,718.657593
5.89 ,876.887207
5.95 ,875.386108
5.88 ,1266.984375
4.60 ,1535.178223
6.07 ,444.502045
7.29 ,524.209839
5.99 ,550.33136
7.28 ,554.234009
5.79 ,887.638123
6.04 ,887.638123
6.51 ,367.818115
5.86 ,806.326538
6.22 ,352.684326
5.81 ,876.887207
6.25 ,431.404266
5.26 ,875.386108
5.52 ,1100.36743
4.29 ,1492.528564
5.64 ,1400.852417
5.98 ,1218.903198
6.20 ,352.684326
5.45 ,1133.36011
6.14 ,558.949829
5.36 ,651.927673
6.45 ,749.786194
6.18 ,785.433777
6.10 ,925.228821
5.86 ,1155.578857
5.88 ,1100.233154
6.27 ,916.805237
5.94 ,1037.17041
6.24 ,916.805237
6.22 ,757.569885
6.97 ,431.404266
7.00 ,352.684326
7.01 ,352.684326
7.12 ,367.818115
6.85 ,444.502045
6.66 ,876.887207
6.42 ,1133.36011
6.68 ,1100.36743
6.97 ,1218.903198
6.93 ,558.949829
7.98 ,524.209839
6.47 ,1266.984375
6.92 ,1561.426514
6.75 ,665.322266
6.61 ,875.386108
6.56 ,550.33136
7.94 ,554.234009
6.15 ,1636.796875
4.75 ,1492.528564
4.90 ,1535.178223
6.64 ,1400.852417
6.08 ,651.927673
6.49 ,806.326538
5.95 ,875.386108
6.51 ,887.638123
6.84 ,757.569885
7.09 ,749.786194
6.87 ,785.433777
6.93 ,916.805237
6.95 ,916.805237
6.75 ,925.228821
6.66 ,1155.578857
6.57 ,1037.17041
6.62 ,1100.233154
5.95 ,651.927673
7.28 ,431.404266
7.35 ,352.684326
7.31 ,352.684326
7.37 ,367.818115
6.82 ,444.502045
6.52 ,1133.36011
6.58 ,1100.36743
6.54 ,806.326538
5.84 ,875.386108
7.14 ,558.949829
8.08 ,524.209839
4.59 ,1492.528564
6.58 ,1266.984375
6.75 ,875.386108
6.64 ,550.33136
7.95 ,554.234009
6.53 ,887.638123
6.62 ,887.638123
6.67 ,876.887207
5.87 ,1400.852417
4.98 ,1535.178223
6.99 ,1561.426514
6.78 ,665.322266
6.24 ,1636.796875
6.71 ,1218.903198
6.91 ,1155.578857
6.81 ,1100.233154
6.74 ,1037.17041
7.09 ,757.569885
7.20 ,749.786194
7.08 ,785.433777
7.03 ,916.805237
7.05 ,916.805237
6.94 ,925.228821
5.22 ,651.927673
6.76 ,444.502045
6.59 ,876.887207
6.86 ,1218.903198
7.04 ,558.949829
8.01 ,524.209839
6.11 ,1636.796875
6.74 ,1561.426514
6.78 ,665.322266
6.47 ,875.386108
6.38 ,550.33136
7.73 ,554.234009
6.64 ,887.638123
6.55 ,887.638123
6.27 ,1400.852417
6.48 ,1266.984375
4.64 ,1492.528564
6.47 ,1133.36011
7.24 ,367.818115
5.06 ,1535.178223
6.00 ,875.386108
7.06 ,352.684326
7.08 ,352.684326
7.04 ,431.404266
6.52 ,1100.36743
6.53 ,806.326538
5.64 ,1100.233154
7.18 ,749.786194
6.97 ,916.805237
6.94 ,925.228821
6.90 ,1155.578857
6.98 ,785.433777
7.02 ,916.805237
6.84 ,1037.17041
7.08 ,757.569885
6.55 ,1209.671997
6.77 ,876.887207
6.94 ,718.657593
6.85 ,655.070984
6.92 ,579.964905
6.95 ,654.744446
6.59 ,852.403687
6.86 ,749.684937
6.77 ,773.111755
6.90 ,874.982056
6.83 ,881.295166
7.07 ,431.404266
7.13 ,352.684326
7.19 ,367.818115
7.92 ,524.209839
6.95 ,1561.426514
6.75 ,665.322266
6.70 ,550.33136
7.95 ,554.234009
6.06 ,875.386108
6.15 ,1636.796875
6.74 ,875.386108
7.10 ,352.684326
6.61 ,887.638123
7.09 ,558.949829
6.63 ,887.638123
6.50 ,1266.984375
6.59 ,1100.36743
4.99 ,1535.178223
6.59 ,806.326538
6.19 ,651.927673
6.63 ,876.887207
6.84 ,444.502045
4.83 ,1492.528564
6.72 ,1218.903198
6.51 ,1133.36011
6.53 ,1400.852417
7.03 ,757.569885
7.12 ,749.786194
7.00 ,785.433777
7.02 ,916.805237
7.06 ,916.805237
6.94 ,925.228821
6.79 ,1100.233154
6.83 ,1155.578857
6.92 ,1037.17041
5.97 ,651.927673
6.74 ,431.404266
7.04 ,367.818115
6.41 ,806.326538
7.83 ,524.209839
6.23 ,1266.984375
5.00 ,1535.178223
6.80 ,1561.426514
7.83 ,554.234009
6.37 ,887.638123
6.39 ,887.638123
6.58 ,665.322266
6.55 ,1400.852417
6.73 ,352.684326
6.76 ,558.949829
5.90 ,875.386108
4.77 ,1492.528564
6.28 ,876.887207
6.45 ,550.33136
6.72 ,1218.903198
6.51 ,1100.36743
6.52 ,875.386108
6.47 ,1133.36011
6.54 ,444.502045
6.78 ,352.684326
6.54 ,888.5057618
6.54 ,888.5254717
6.54 ,888.5451815
6.54 ,888.5648914
6.54 ,888.5846013
6.54 ,888.6043112
6.54 ,888.6240211
6.54 ,888.6437309
6.54 ,888.6634408
6.54 ,888.6831507
6.54 ,888.7028606
6.54 ,888.7225704
6.54 ,888.7422803
6.54 ,888.7619902
6.54 ,888.7817001
6.54 ,888.8014099
6.54 ,888.8211198
6.54 ,888.8408297
6.54 ,888.8605396
6.55 ,888.8802495
6.55 ,888.8999593
6.55 ,888.9196692
6.55 ,888.9393791
6.55 ,888.959089
6.55 ,888.9787988
6.55 ,888.9985087
6.55 ,889.0182186
6.55 ,889.0379285
6.55 ,889.0576383
6.55 ,889.0773482
6.55 ,889.0970581
6.55 ,889.116768
6.55 ,889.1364779
6.55 ,889.1561877
6.55 ,889.1758976
6.55 ,889.1956075
6.55 ,889.2153174
6.55 ,889.2350272
6.55 ,889.2547371
6.55 ,889.274447
6.55 ,889.2941569
6.56 ,889.3138667
6.56 ,889.3335766
6.56 ,889.3532865
6.56 ,889.3729964
6.56 ,889.3927062
6.56 ,889.4124161
6.56 ,889.432126
6.56 ,889.4518359
6.56 ,889.4715458
6.56 ,889.4912556
6.56 ,889.5109655
6.56 ,889.5306754
6.56 ,889.5503853
6.56 ,889.5700951
6.56 ,889.589805
6.56 ,889.6095149
6.56 ,889.6292248
6.56 ,889.6489346
6.56 ,889.6686445
6.56 ,889.6883544
6.56 ,889.7080643
6.56 ,889.7277742
6.56 ,889.747484
6.57 ,889.7671939
6.57 ,889.7869038
6.57 ,889.8066137
6.57 ,889.8263235
6.57 ,889.8460334
6.57 ,889.8657433
6.57 ,889.8854532
6.57 ,889.905163
6.57 ,889.9248729
6.57 ,889.9445828
6.57 ,889.9642927
6.57 ,889.9840026
6.57 ,890.0037124
6.57 ,890.0234223
6.57 ,890.0431322
6.57 ,890.0628421
6.57 ,890.0825519
6.57 ,890.1022618
6.57 ,890.1219717
6.57 ,890.1416816
6.57 ,890.1613914
6.57 ,890.1811013
6.58 ,890.2008112
6.58 ,890.2205211
6.58 ,890.240231
6.58 ,890.2599408
6.58 ,890.2796507
6.58 ,890.2993606
6.58 ,890.3190705
6.58 ,890.3387803
6.58 ,890.3584902
6.58 ,890.3782001
6.58 ,890.39791
7.02 ,757.569885
7.17 ,749.786194
7.02 ,785.433777
7.00 ,916.805237
6.99 ,916.805237
6.84 ,925.228821
6.47 ,1209.671997
6.59 ,876.887207
6.75 ,655.070984
6.75 ,579.964905
6.83 ,654.744446
6.90 ,852.403687
6.83 ,881.295166
6.82 ,749.684937
6.82 ,874.982056
6.84 ,718.657593
6.68 ,773.111755
7.22 ,352.684326
7.26 ,352.684326
7.20 ,367.818115
6.73 ,876.887207
6.46 ,806.326538
5.98 ,875.386108
6.75 ,665.322266
6.60 ,875.386108
7.80 ,554.234009
6.46 ,887.638123
6.46 ,887.638123
5.98 ,651.927673
6.95 ,1400.852417
6.75 ,1535.178223
4.92 ,1561.426514
7.05 ,431.404266
7.05 ,558.949829
6.54 ,550.33136
6.46 ,1100.36743
7.07 ,1218.903198
6.78 ,444.502045
6.33 ,1266.984375
6.45 ,1133.36011
4.76 ,1492.528564
6.01 ,1636.796875
5.50 ,524.209839
6.71 ,1155.578857
6.66 ,1100.233154
6.76 ,1037.17041
6.88 ,757.569885
6.89 ,749.786194
6.77 ,785.433777
6.86 ,916.805237
6.85 ,916.805237
6.71 ,925.228821
6.83 ,876.887207
6.62 ,1218.903198
6.71 ,1100.36743
6.30 ,1133.36011
4.57 ,1492.528564
5.87 ,1636.796875
5.80 ,1400.852417
6.60 ,1155.578857
6.54 ,1100.233154
6.44 ,887.638123
6.67 ,925.228821
6.45 ,806.326538
6.51 ,887.638123
6.76 ,916.805237
6.59 ,1037.17041
5.98 ,651.927673
6.76 ,916.805237
6.78 ,757.569885
6.95 ,749.786194
5.98 ,875.386108
6.74 ,785.433777
6.83 ,431.404266
6.92 ,352.684326
7.01 ,367.818115
6.81 ,558.949829
7.88 ,524.209839
6.43 ,550.33136
7.76 ,554.234009
6.89 ,352.684326
6.32 ,1266.984375
6.50 ,875.386108
4.99 ,1535.178223
6.63 ,665.322266
6.73 ,1561.426514
7.70 ,558.949829
6.57 ,550.33136
7.64 ,554.234009
5.76 ,651.927673
5.84 ,875.386108
6.36 ,875.386108
6.80 ,367.818115
6.10 ,1266.984375
6.15 ,887.638123
6.57 ,352.684326
6.67 ,1561.426514
4.98 ,1535.178223
6.19 ,806.326538
6.42 ,665.322266
6.59 ,431.404266
6.16 ,887.638123
6.43 ,1155.578857
6.52 ,757.569885
6.58 ,916.805237
6.56 ,916.805237
6.39 ,1037.17041
6.73 ,749.786194
6.32 ,1100.233154
6.52 ,785.433777
6.46 ,925.228821
6.58 ,1218.903198
6.16 ,1133.36011
5.58 ,1492.528564
5.97 ,1636.796875
6.45 ,1100.36743
6.15 ,1400.852417
6.45 ,876.887207
6.57 ,444.502045
6.69 ,352.684326
5.92 ,875.386108
6.21 ,1266.984375
6.67 ,1561.426514
7.50 ,554.234009
6.31 ,887.638123
6.42 ,876.887207
6.35 ,806.326538
6.49 ,875.386108
6.27 ,1133.36011
6.59 ,444.502045
6.29 ,887.638123
5.93 ,1636.796875
4.93 ,1535.178223
6.39 ,550.33136
6.53 ,665.322266
5.83 ,651.927673
6.67 ,1218.903198
7.53 ,524.209839
4.73 ,1492.528564
6.45 ,1100.36743
6.59 ,558.949829
6.46 ,1400.852417
6.86 ,367.818115
6.72 ,431.404266
6.84 ,749.786194
6.65 ,916.805237
6.38 ,1100.233154
6.58 ,925.228821
6.50 ,1155.578857
6.67 ,916.805237
6.66 ,757.569885
6.52 ,1037.17041
6.65 ,785.433777
6.49 ,718.657593
6.60 ,655.070984
6.54 ,654.744446
6.59 ,852.403687
6.46 ,773.111755
6.53 ,881.295166
6.58 ,876.887207
6.40 ,874.982056
6.55 ,749.684937
6.55 ,579.964905
6.42 ,876.887207
6.50 ,1218.903198
5.88 ,1400.852417
5.44 ,1492.528564
5.90 ,1636.796875
6.58 ,444.502045
6.34 ,1100.36743
5.14 ,1133.36011
6.01 ,651.927673
6.37 ,806.326538
5.99 ,875.386108
6.51 ,1100.233154
6.57 ,1037.17041
6.69 ,757.569885
6.87 ,749.786194
6.74 ,785.433777
7.45 ,558.949829
6.77 ,1561.426514
6.48 ,665.322266
6.52 ,875.386108
6.81 ,916.805237
6.77 ,916.805237
6.44 ,550.33136
6.71 ,554.234009
6.43 ,887.638123
6.46 ,887.638123
6.64 ,925.228821
6.30 ,1266.984375
6.62 ,1155.578857
4.88 ,1535.178223
7.46 ,524.209839
6.88 ,431.404266
6.95 ,352.684326
7.06 ,367.818115
7.02 ,352.684326
7.00 ,431.404266
7.13 ,352.684326
7.11 ,352.684326
7.96 ,524.209839
6.35 ,1266.984375
6.61 ,875.386108
6.49 ,887.638123
5.97 ,875.386108
6.02 ,651.927673
6.48 ,887.638123
6.71 ,665.322266
7.92 ,554.234009
6.78 ,1561.426514
7.04 ,1218.903198
6.76 ,1100.36743
6.98 ,558.949829
6.78 ,444.502045
6.61 ,550.33136
7.06 ,367.818115
6.37 ,1133.36011
6.78 ,1400.852417
4.75 ,1492.528564
6.68 ,876.887207
5.01 ,1535.178223
6.47 ,806.326538
6.04 ,1636.796875
6.62 ,1100.233154
6.69 ,1037.17041
6.86 ,757.569885
6.82 ,785.433777
6.86 ,916.805237
7.08 ,749.786194
6.74 ,925.228821
6.87 ,916.805237
6.74 ,1155.578857
6.74 ,718.657593
6.92 ,749.684937
6.58 ,874.982056
6.34 ,1209.671997
6.89 ,654.744446
6.76 ,852.403687
6.81 ,579.964905
6.60 ,876.887207
6.92 ,654.744446
6.68 ,773.111755
6.78 ,655.070984
6.90 ,431.404266
6.95 ,352.684326
7.85 ,524.209839
6.51 ,550.33136
6.96 ,352.684326
6.88 ,558.949829
6.80 ,1218.903198
6.59 ,665.322266
6.47 ,1100.36743
5.54 ,1492.528564
6.32 ,1266.984375
6.54 ,875.386108
5.97 ,1636.796875
6.58 ,876.887207
6.74 ,1561.426514
7.07 ,367.818115
6.42 ,1400.852417
6.66 ,444.502045
5.27 ,1535.178223
7.81 ,554.234009
6.38 ,1133.36011
6.50 ,1037.17041
6.69 ,757.569885
6.90 ,749.786194
6.65 ,785.433777
6.70 ,916.805237
6.72 ,916.805237
6.61 ,925.228821
6.41 ,1100.233154
6.58 ,1155.578857
5.67 ,651.927673
5.67 ,875.386108
6.42 ,887.638123
6.46 ,887.638123
6.36 ,806.326538
6.34 ,1100.233154
6.42 ,1037.17041
6.59 ,757.569885
6.79 ,749.786194
6.59 ,785.433777
6.46 ,925.228821
6.44 ,1155.578857
6.61 ,916.805237
6.49 ,916.805237
6.61 ,431.404266
6.62 ,352.684326
6.83 ,367.818115
6.53 ,444.502045
6.14 ,1133.36011
6.37 ,806.326538
6.16 ,1266.984375
5.03 ,1535.178223
6.67 ,1218.903198
5.84 ,1636.796875
6.55 ,1400.852417
6.37 ,887.638123
6.45 ,876.887207
6.52 ,665.322266
6.39 ,1100.36743
6.32 ,887.638123
5.93 ,875.386108
4.71 ,1492.528564
6.46 ,875.386108
6.63 ,1561.426514
5.86 ,651.927673
6.43 ,550.33136
7.51 ,524.209839
6.60 ,352.684326
7.50 ,554.234009
7.45 ,558.949829
6.67 ,1100.36743
7.73 ,524.209839
4.75 ,1492.528564
6.53 ,665.322266
6.40 ,875.386108
6.69 ,916.805237
6.28 ,1133.36011
6.84 ,367.818115
6.32 ,550.33136
6.66 ,352.684326
6.68 ,1561.426514
6.41 ,1100.233154
6.50 ,1155.578857
6.51 ,1037.17041
5.20 ,1535.178223
6.51 ,558.949829
6.68 ,916.805237
6.03 ,1266.984375
6.65 ,431.404266
6.83 ,1218.903198
7.77 ,554.234009
5.95 ,1636.796875
6.68 ,1400.852417
6.50 ,876.887207
6.51 ,925.228821
6.61 ,444.502045
5.88 ,651.927673
6.25 ,806.326538
6.25 ,887.638123
6.19 ,887.638123
5.73 ,875.386108
6.52 ,431.404266
5.95 ,1100.36743
6.10 ,1266.984375
4.88 ,1535.178223
6.16 ,806.326538
6.17 ,887.638123
5.08 ,1492.528564
6.13 ,1400.852417
6.46 ,352.684326
6.38 ,665.322266
6.73 ,367.818115
5.48 ,875.386108
6.07 ,876.887207
5.54 ,651.927673
6.41 ,1218.903198
6.02 ,1133.36011
6.31 ,444.502045
6.32 ,875.386108
6.65 ,1561.426514
6.55 ,1155.578857
6.88 ,749.786194
6.71 ,785.433777
6.61 ,925.228821
6.52 ,1037.17041
6.69 ,916.805237
6.35 ,1100.233154
6.76 ,916.805237
6.73 ,757.569885
5.86 ,876.887207
6.75 ,852.403687
6.80 ,749.684937
6.56 ,773.111755
6.68 ,874.982056
6.67 ,579.964905
6.78 ,881.295166
6.72 ,718.657593
6.64 ,655.070984
6.34 ,1209.671997
6.83 ,654.744446
4.89 ,1535.178223
6.78 ,1561.426514
6.61 ,665.322266
6.50 ,875.386108
6.35 ,1266.984375
6.44 ,806.326538
5.86 ,875.386108
6.46 ,887.638123
5.92 ,651.927673
6.51 ,887.638123
6.81 ,352.684326
6.20 ,1133.36011
5.60 ,1492.528564
7.78 ,554.234009
5.00 ,876.887207
7.78 ,524.209839
6.71 ,444.502045
6.53 ,1400.852417
6.79 ,431.404266
6.86 ,1100.36743
6.56 ,550.33136
